Fan,Refrigerator,AirConditioner,Television,Monitor,MotorPump,Month,City,Company,MonthlyHours,TariffRate,ElectricityBill
18,22,3,9,1,0,10,New Delhi,Adani Power Ltd.,591,8.5,5023.5
12,23,1,18,1,0,1,Chennai,Kalpataru Power,475,8.8,4180
5,20,0,11,1,0,12,Ahmedabad,Power Grid Corp,325,7.9,2567.5
18,22,0,9,1,0,9,Dahej,JSW Energy Ltd.,500,7.6,3800
17,22,3,8,1,0,12,Hyderabad,Jyoti Structure,604,8.4,5073.6
16,22,0,8,1,0,10,Gurgaon,JSW Energy Ltd.,464,8.3,3851.2
12,22,1,18,1,0,4,Mumbai,CESC,482,9.2,4434.4
23,23,2,13,1,0,8,Noida,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),585,8.2,4797
23,23,3,4,1,0,1,Shimla,SJVN Ltd.,658,7.7,5066.6
14,22,1,21,1,0,6,Navi Mumbai,SJVN Ltd.,658,9.3,6119.4
15,23,0,10,1,0,3,Hyderabad,Adani Power Ltd.,468,8.4,3931.2
8,20,3,17,1,0,1,Noida,Orient Green,566,8.2,4641.2
22,22,2,6,1,0,2,Faridabad,Sunil Hitech Eng,384,8.1,3110.4
21,23,2,13,12,0,2,Ahmedabad,Orient Green,709,7.9,5601.1
10,18,3,13,1,0,5,New Delhi,Guj Ind Power,378,8.5,3213
22,22,3,16,1,0,11,Shimla,Reliance Energy,588,7.7,4527.6
23,23,2,7,1,0,4,Ratnagiri,L&T Transmission & Distribution,422,7.4,3122.8
19,23,0,21,1,0,10,Kolkata,Jaiprakash Power,682,8.7,5933.4
13,22,0,19,1,0,1,Ratnagiri,NLC India,594,7.4,4395.6
11,23,2,6,12,0,10,Noida,Neueon Towers / Sujana Towers Ltd.,666,8.2,5461.2
6,20,2,18,1,0,7,Noida,SJVN Ltd.,484,8.2,3968.8
21,22,1,14,1,0,12,Dahej,Power Grid Corp,591,7.6,4491.6
10,17,1,10,1,0,3,Gurgaon,NTPC Pvt. Ltd.,247,8.3,2050.1
16,23,3,19,1,0,7,Shimla,Torrent Power Ltd.,756,7.7,5821.2
18,23,2,21,12,0,7,Noida,Reliance Power,685,8.2,5617
18,22,3,4,1,0,7,Ratnagiri,Reliance Energy,413,7.4,3056.2
11,22,2,8,12,0,10,Dahej,GE T&D India Limited,533,7.6,4050.8
13,22,2,9,1,0,2,Navi Mumbai,GE T&D India Limited,384,9.3,3571.2
11,23,2,7,12,0,9,New Delhi,NTPC Pvt. Ltd.,423,8.5,3595.5
17,22,0,11,1,0,6,Noida,Reliance Power,467,8.2,3829.4
5,23,2,5,1,0,9,Vadodara,Torrent Power Ltd.,289,7.8,2254.2
7,17,3,3,7,0,4,Mumbai,Ringfeder Power Transmission India Pvt. Ltd.,254,9.2,2336.8
6,20,2,15,7,0,2,Gurgaon,GE T&D India Limited,600,8.3,4980
11,22,0,22,1,0,8,Noida,JSW Energy Ltd.,570,8.2,4674
6,23,0,18,1,0,6,Chennai,Neueon Towers / Sujana Towers Ltd.,502,8.8,4417.6
11,23,0,17,1,0,1,Kolkata,Adani Power Ltd.,416,8.7,3619.2
7,22,2,16,1,0,10,Navi Mumbai,Tata Power Company Ltd.,448,9.3,4166.4
8,19,0,16,1,0,4,Navi Mumbai,Indowind Energy,313,9.3,2910.9
15,22,0,7,12,0,10,Ahmedabad,Torrent Power Ltd.,440,7.9,3476
19,23,0,18,1,0,6,Ratnagiri,CESC,473,7.4,3500.2
13,22,0,3,12,0,4,Hyderabad,Adani Power Ltd.,407,8.4,3418.8
10,17,2,14,1,0,3,Nagpur,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",479,8.9,4263.1
9,20,3,13,1,0,3,Ahmedabad,Sterlite Power Transmission Ltd,597,7.9,4716.3
5,22,2,8,1,0,3,Shimla,NHPC,559,7.7,4304.3
9,18,3,15,1,0,10,Pune,Guj Ind Power,522,9.1,4750.2
20,22,1,17,1,0,5,Gurgaon,Ringfeder Power Transmission India Pvt. Ltd.,713,8.3,5917.9
16,22,0,16,1,0,9,New Delhi,TransRail Lighting,542,8.5,4607
18,23,2,7,1,0,7,Noida,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),526,8.2,4313.2
12,22,2,16,1,0,1,Dahej,Reliance Power,450,7.6,3420
23,22,0,19,1,0,12,Ratnagiri,Guj Ind Power,605,7.4,4477
15,22,0,8,1,0,11,Mumbai,GE T&D India Limited,322,9.2,2962.4
18,23,1,18,1,0,2,Noida,Bonfiglioli Transmission Pvt. Ltd.,638,8.2,5231.6
6,23,1,10,1,0,5,Vadodara,NLC India,396,7.8,3088.8
20,23,0,20,1,0,7,Shimla,Tata Power Company Ltd.,502,7.7,3865.4
15,23,0,8,1,0,6,New Delhi,Neueon Towers / Sujana Towers Ltd.,412,8.5,3502
8,22,1,13,7,0,8,New Delhi,Power Grid Corp,598,8.5,5083
22,23,1,5,12,0,8,Nagpur,SJVN Ltd.,586,8.9,5215.4
10,21,1,21,7,0,9,New Delhi,Tata Power Company Ltd.,579,8.5,4921.5
5,21,3,12,1,0,6,Chennai,L&T Transmission & Distribution,476,8.8,4188.8
8,21,2,7,7,0,7,Noida,Indowind Energy,588,8.2,4821.6
11,22,3,12,1,0,3,Pune,Sunil Hitech Eng,591,9.1,5378.1
23,23,0,6,1,0,1,Noida,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,412,8.2,3378.4
11,23,2,13,1,0,3,Ahmedabad,Optibelt Power Transmission India Private Limited,621,7.9,4905.9
20,23,0,9,1,0,3,Vadodara,NLC India,427,7.8,3330.6
6,19,0,4,1,0,5,New Delhi,Unitech Power Transmission Ltd.,406,8.5,3451
16,22,1,15,12,0,5,Noida,GE T&D India Limited,707,8.2,5797.4
9,23,1,11,1,0,10,New Delhi,Adani Power Ltd.,333,8.5,2830.5
16,22,2,7,1,0,6,Hyderabad,NLC India,484,8.4,4065.6
17,23,1,20,1,0,7,Shimla,Optibelt Power Transmission India Private Limited,713,7.7,5490.1
20,22,3,4,1,0,5,Dahej,Guj Ind Power,595,7.6,4522
10,20,0,4,7,0,7,Hyderabad,KEC International,340,8.4,2856
19,22,0,13,1,0,11,Ratnagiri,NLC India,355,7.4,2627
21,22,0,21,1,0,6,New Delhi,Bonfiglioli Transmission Pvt. Ltd.,532,8.5,4522
23,23,0,5,1,0,8,Gurgaon,Orient Green,401,8.3,3328.3
8,19,2,5,1,0,8,Ahmedabad,Bonfiglioli Transmission Pvt. Ltd.,286,7.9,2259.4
17,22,0,20,1,0,2,Noida,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",605,8.2,4961
17,22,3,18,1,0,1,Nagpur,KEC International,691,8.9,6149.9
8,21,0,17,7,0,4,Hyderabad,L&T Transmission & Distribution,564,8.4,4737.6
7,21,0,22,7,0,6,Gurgaon,CESC,409,8.3,3394.7
7,21,1,22,7,0,7,Vadodara,NTPC Pvt. Ltd.,622,7.8,4851.6
23,23,3,7,1,0,11,Ahmedabad,Tata Power Company Ltd.,591,7.9,4668.9
6,20,1,15,1,0,3,Gurgaon,Power Grid Corp,444,8.3,3685.2
21,22,2,19,1,0,1,Chennai,Unitech Power Transmission Ltd.,521,8.8,4584.8
16,22,3,3,1,0,1,Gurgaon,Reliance Energy,535,8.3,4440.5
7,22,1,21,1,0,12,Nagpur,Torrent Power Ltd.,538,8.9,4788.2
12,23,3,5,1,0,6,Chennai,Guj Ind Power,406,8.8,3572.8
5,22,0,16,1,0,12,Ahmedabad,Ringfeder Power Transmission India Pvt. Ltd.,430,7.9,3397
19,23,3,5,12,0,1,Kolkata,Sunil Hitech Eng,637,8.7,5541.9
13,23,3,14,1,0,9,Ratnagiri,Power Grid Corp,560,7.4,4144
12,23,0,10,1,0,7,Navi Mumbai,NLC India,473,9.3,4398.9
14,23,0,17,1,0,4,Kolkata,Unitech Power Transmission Ltd.,381,8.7,3314.7
16,22,3,9,1,0,10,Noida,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,463,8.2,3796.6
16,23,3,18,1,0,7,Noida,Unitech Power Transmission Ltd.,713,8.2,5846.6
7,18,2,5,7,0,10,Hyderabad,Bonfiglioli Transmission Pvt. Ltd.,520,8.4,4368
16,23,1,8,12,0,2,Noida,Jyoti Structure,591,8.2,4846.2
12,23,3,10,1,0,8,Ratnagiri,Neueon Towers / Sujana Towers Ltd.,617,7.4,4565.8
13,22,0,12,12,0,2,Nagpur,Reliance Energy,434,8.9,3862.6
10,23,3,12,7,0,10,Dahej,Power Grid Corp,489,7.6,3716.4
12,23,3,13,1,0,1,Mumbai,Ringfeder Power Transmission India Pvt. Ltd.,641,9.2,5897.2
8,22,0,6,1,0,1,Ahmedabad,NTPC Pvt. Ltd.,239,7.9,1888.1
10,17,2,14,1,0,9,Hyderabad,Neueon Towers / Sujana Towers Ltd.,456,8.4,3830.4
16,23,0,20,1,0,10,Ratnagiri,Orient Green,524,7.4,3877.6
11,22,1,3,1,0,12,Faridabad,Unitech Power Transmission Ltd.,370,8.1,2997
7,19,3,18,7,0,9,Hyderabad,NTPC Pvt. Ltd.,563,8.4,4729.2
14,22,1,15,1,0,3,Navi Mumbai,Unitech Power Transmission Ltd.,474,9.3,4408.2
21,22,3,9,1,0,8,Pune,Guj Ind Power,597,9.1,5432.7
21,23,2,15,1,0,6,Noida,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",556,8.2,4559.2
21,23,3,9,1,0,10,Chennai,Bonfiglioli Transmission Pvt. Ltd.,570,8.8,5016
18,23,1,17,1,0,9,Nagpur,Jyoti Structure,518,8.9,4610.2
13,22,3,21,12,0,7,Faridabad,NLC India,666,8.1,5394.6
16,23,0,10,1,0,10,New Delhi,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",339,8.5,2881.5
16,22,3,16,12,0,9,Noida,KEC International,705,8.2,5781
8,20,2,18,1,0,8,Ratnagiri,CESC,595,7.4,4403
12,23,2,16,1,0,9,Chennai,Adani Power Ltd.,615,8.8,5412
13,22,2,9,1,0,8,New Delhi,NLC India,530,8.5,4505
7,19,3,14,1,0,9,Navi Mumbai,Jyoti Structure,482,9.3,4482.6
5,21,0,15,7,0,10,Nagpur,L&T Transmission & Distribution,403,8.9,3586.7
10,19,3,10,1,0,3,Kolkata,Power Grid Corp,559,8.7,4863.3
17,23,2,19,12,0,1,Ahmedabad,Optibelt Power Transmission India Private Limited,810,7.9,6399
16,23,3,7,1,0,7,Vadodara,NTPC Pvt. Ltd.,502,7.8,3915.6
9,21,2,4,1,0,3,Nagpur,Torrent Power Ltd.,429,8.9,3818.1
11,22,2,11,1,0,11,Ratnagiri,SJVN Ltd.,410,7.4,3034
10,22,3,21,1,0,1,Chennai,Kalpataru Power,718,8.8,6318.4
10,19,2,4,1,0,9,Navi Mumbai,Torrent Power Ltd.,308,9.3,2864.4
11,23,3,20,1,0,4,Ratnagiri,Jyoti Structure,619,7.4,4580.6
22,23,2,14,12,0,12,Vadodara,Jyoti Structure,605,7.8,4719
21,23,3,3,1,0,4,Ahmedabad,CESC,527,7.9,4163.3
15,22,2,7,1,0,7,Navi Mumbai,Kalpataru Power,608,9.3,5654.4
21,22,2,22,12,0,6,Ratnagiri,Adani Power Ltd.,789,7.4,5838.6
9,21,3,10,1,0,4,Nagpur,Power Grid Corp,407,8.9,3622.3
22,22,0,19,1,0,6,Ahmedabad,Jaiprakash Power,491,7.9,3878.9
21,22,3,13,1,0,11,Faridabad,Adani Power Ltd.,517,8.1,4187.7
13,22,1,16,1,0,8,Nagpur,Ringfeder Power Transmission India Pvt. Ltd.,619,8.9,5509.1
16,22,0,3,1,0,6,Mumbai,TransRail Lighting,477,9.2,4388.4
21,22,0,13,1,0,8,New Delhi,Reliance Power,511,8.5,4343.5
8,21,2,21,7,0,6,Ahmedabad,Reliance Energy,488,7.9,3855.2
7,19,2,5,1,0,2,Gurgaon,Adani Power Ltd.,247,8.3,2050.1
16,23,1,11,1,0,11,Vadodara,Neueon Towers / Sujana Towers Ltd.,579,7.8,4516.2
19,23,0,21,12,0,4,Gurgaon,JSW Energy Ltd.,760,8.3,6308
9,17,1,12,1,0,1,Hyderabad,Tata Power Company Ltd.,487,8.4,4090.8
11,23,2,17,1,0,12,Ahmedabad,Reliance Power,530,7.9,4187
18,23,3,6,1,0,3,Vadodara,Orient Green,480,7.8,3744
9,18,1,4,1,0,11,Mumbai,Ringfeder Power Transmission India Pvt. Ltd.,239,9.2,2198.8
21,23,2,20,12,0,5,Nagpur,SJVN Ltd.,663,8.9,5900.7
22,22,3,21,1,0,10,New Delhi,KEC International,560,8.5,4760
22,22,2,15,1,0,6,Faridabad,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),658,8.1,5329.8
21,22,1,16,1,0,3,Navi Mumbai,JSW Energy Ltd.,465,9.3,4324.5
5,19,1,7,7,0,3,Noida,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",285,8.2,2337
14,22,1,18,12,0,2,Vadodara,KEC International,444,7.8,3463.2
21,23,0,17,1,0,2,Chennai,NLC India,471,8.8,4144.8
13,23,2,20,1,0,9,Faridabad,Sterlite Power Transmission Ltd,569,8.1,4608.9
8,17,3,21,1,0,7,Faridabad,Guj Ind Power,596,8.1,4827.6
12,23,2,12,1,0,4,Noida,Adani Power Ltd.,537,8.2,4403.4
22,22,2,10,1,0,9,Dahej,Jaiprakash Power,450,7.6,3420
9,21,2,10,1,0,2,Dahej,Reliance Power,372,7.6,2827.2
11,22,0,12,1,0,7,Mumbai,Indowind Energy,335,9.2,3082
5,23,2,20,7,0,10,Kolkata,GE T&D India Limited,516,8.7,4489.2
21,23,1,8,12,0,3,Hyderabad,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),519,8.4,4359.6
19,22,1,17,12,0,2,Faridabad,Power Grid Corp,699,8.1,5661.9
11,23,0,11,12,0,10,Vadodara,Optibelt Power Transmission India Private Limited,506,7.8,3946.8
20,23,0,22,12,0,12,Navi Mumbai,NTPC Pvt. Ltd.,623,9.3,5793.9
21,23,1,18,12,0,4,Ratnagiri,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",650,7.4,4810
10,21,3,11,1,0,9,Navi Mumbai,TransRail Lighting,425,9.3,3952.5
12,22,2,22,1,0,11,Pune,Reliance Energy,500,9.1,4550
10,23,2,3,1,0,10,Hyderabad,NLC India,531,8.4,4460.4
6,21,0,13,1,0,5,Dahej,Power Grid Corp,425,7.6,3230
9,20,2,12,1,0,1,Dahej,SJVN Ltd.,401,7.6,3047.6
8,18,2,13,7,0,12,New Delhi,Reliance Energy,419,8.5,3561.5
6,19,1,15,1,0,4,Nagpur,L&T Transmission & Distribution,461,8.9,4102.9
17,22,3,4,1,0,11,Noida,Guj Ind Power,380,8.2,3116
21,23,0,6,1,0,7,Pune,KEC International,340,9.1,3094
10,23,1,9,1,0,3,Ratnagiri,Power Grid Corp,584,7.4,4321.6
14,22,3,18,12,0,2,Kolkata,Bonfiglioli Transmission Pvt. Ltd.,576,8.7,5011.2
23,23,3,14,1,0,1,Ratnagiri,SJVN Ltd.,584,7.4,4321.6
17,22,1,5,12,0,10,Nagpur,Adani Power Ltd.,639,8.9,5687.1
19,22,3,14,1,0,9,Vadodara,Sunil Hitech Eng,680,7.8,5304
19,23,1,11,1,0,2,Gurgaon,Bonfiglioli Transmission Pvt. Ltd.,571,8.3,4739.3
7,17,1,13,7,0,12,Ratnagiri,Kalpataru Power,356,7.4,2634.4
19,22,3,20,12,0,1,New Delhi,Sunil Hitech Eng,688,8.5,5848
11,22,2,20,1,0,3,Navi Mumbai,L&T Transmission & Distribution,585,9.3,5440.5
12,22,3,4,12,0,12,Gurgaon,NHPC,456,8.3,3784.8
8,22,0,7,1,0,5,Kolkata,Adani Power Ltd.,410,8.7,3567
21,22,2,13,1,0,2,Dahej,Guj Ind Power,543,7.6,4126.8
16,22,3,7,1,0,12,Mumbai,Reliance Power,449,9.2,4130.8
18,22,2,10,1,0,6,Kolkata,Ringfeder Power Transmission India Pvt. Ltd.,529,8.7,4602.3
13,22,3,8,1,0,4,Kolkata,KEC International,481,8.7,4184.7
8,20,0,20,1,0,8,Navi Mumbai,Power Grid Corp,471,9.3,4380.3
7,20,0,3,1,0,3,Hyderabad,Power Grid Corp,320,8.4,2688
22,22,0,13,1,0,6,New Delhi,Adani Power Ltd.,518,8.5,4403
18,22,3,21,1,0,5,Gurgaon,Orient Green,692,8.3,5743.6
11,23,3,14,12,0,10,Pune,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",708,9.1,6442.8
8,21,2,20,1,0,1,Chennai,Adani Power Ltd.,412,8.8,3625.6
12,22,1,22,1,0,5,Nagpur,Indowind Energy,573,8.9,5099.7
20,22,3,16,12,0,6,Nagpur,NLC India,809,8.9,7200.1
11,23,3,13,12,0,9,Noida,Tata Power Company Ltd.,586,8.2,4805.2
17,22,3,22,1,0,4,Kolkata,NLC India,662,8.7,5759.4
15,23,1,7,1,0,7,Noida,L&T Transmission & Distribution,537,8.2,4403.4
12,23,2,7,1,0,12,Navi Mumbai,GE T&D India Limited,400,9.3,3720
19,23,0,10,1,0,7,Navi Mumbai,L&T Transmission & Distribution,538,9.3,5003.4
13,22,2,19,1,0,4,Mumbai,JSW Energy Ltd.,487,9.2,4480.4
15,23,0,4,12,0,5,Navi Mumbai,GE T&D India Limited,451,9.3,4194.3
6,22,2,22,1,0,8,Mumbai,NHPC,442,9.2,4066.4
11,23,3,12,1,0,3,New Delhi,GE T&D India Limited,670,8.5,5695
23,23,2,13,1,0,8,Faridabad,JSW Energy Ltd.,485,8.1,3928.5
19,22,3,14,12,0,10,Pune,Optibelt Power Transmission India Private Limited,577,9.1,5250.7
9,17,1,16,1,0,9,Shimla,Optibelt Power Transmission India Private Limited,332,7.7,2556.4
23,23,1,13,1,0,10,New Delhi,GE T&D India Limited,544,8.5,4624
14,23,1,6,1,0,5,Gurgaon,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,353,8.3,2929.9
17,22,1,7,1,0,9,New Delhi,Torrent Power Ltd.,411,8.5,3493.5
16,23,3,10,1,0,5,Gurgaon,Sunil Hitech Eng,688,8.3,5710.4
7,17,2,11,1,0,11,Shimla,Sterlite Power Transmission Ltd,265,7.7,2040.5
5,19,2,11,1,0,4,Ratnagiri,Power Grid Corp,425,7.4,3145
6,21,1,21,7,0,10,Vadodara,Sunil Hitech Eng,610,7.8,4758
10,19,0,19,7,0,1,Noida,Adani Power Ltd.,584,8.2,4788.8
21,22,0,10,1,0,3,Gurgaon,CESC,489,8.3,4058.7
17,23,1,8,1,0,5,Hyderabad,Unitech Power Transmission Ltd.,357,8.4,2998.8
13,23,1,13,12,0,9,Pune,Sterlite Power Transmission Ltd,617,9.1,5614.7
13,23,2,21,1,0,6,Shimla,NLC India,555,7.7,4273.5
9,22,0,19,1,0,8,Pune,NTPC Pvt. Ltd.,410,9.1,3731
18,22,1,13,1,0,3,New Delhi,Orient Green,602,8.5,5117
19,23,2,3,1,0,6,Nagpur,Sunil Hitech Eng,375,8.9,3337.5
11,22,2,16,1,0,7,Faridabad,JSW Energy Ltd.,666,8.1,5394.6
8,20,0,22,1,0,6,Nagpur,Jyoti Structure,334,8.9,2972.6
7,17,2,22,1,0,5,Nagpur,Reliance Power,374,8.9,3328.6
11,22,2,22,1,0,1,Shimla,Jaiprakash Power,551,7.7,4242.7
13,22,3,12,1,0,10,Navi Mumbai,JSW Energy Ltd.,470,9.3,4371
13,23,0,20,1,0,9,New Delhi,Guj Ind Power,552,8.5,4692
11,23,1,11,1,0,6,Pune,Sunil Hitech Eng,413,9.1,3758.3
15,23,2,22,1,0,3,Vadodara,NHPC,514,7.8,4009.2
10,20,1,16,7,0,4,New Delhi,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",517,8.5,4394.5
17,22,0,19,1,0,7,Chennai,Sterlite Power Transmission Ltd,544,8.8,4787.2
6,17,3,4,1,0,5,Noida,Adani Power Ltd.,410,8.2,3362
11,22,1,14,1,0,12,Vadodara,GE T&D India Limited,524,7.8,4087.2
7,20,1,18,1,0,10,Chennai,KEC International,546,8.8,4804.8
16,22,3,4,1,0,6,Mumbai,Sterlite Power Transmission Ltd,546,9.2,5023.2
9,20,2,17,1,0,10,Hyderabad,SJVN Ltd.,397,8.4,3334.8
7,19,3,22,1,0,11,Gurgaon,Orient Green,551,8.3,4573.3
14,22,2,18,1,0,3,Nagpur,Sterlite Power Transmission Ltd,707,8.9,6292.3
21,22,1,9,1,0,9,Vadodara,Sunil Hitech Eng,386,7.8,3010.8
20,22,3,17,1,0,3,Dahej,Sterlite Power Transmission Ltd,526,7.6,3997.6
12,23,3,10,12,0,6,Chennai,Ringfeder Power Transmission India Pvt. Ltd.,737,8.8,6485.6
22,22,1,14,1,0,3,Noida,Torrent Power Ltd.,605,8.2,4961
19,23,2,14,1,0,7,Mumbai,Torrent Power Ltd.,510,9.2,4692
14,22,3,16,1,0,6,Gurgaon,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,672,8.3,5577.6
23,23,2,20,1,0,10,Shimla,KEC International,711,7.7,5474.7
9,22,3,11,1,0,11,Shimla,L&T Transmission & Distribution,481,7.7,3703.7
17,22,0,18,1,0,11,Kolkata,Jyoti Structure,596,8.7,5185.2
7,20,0,19,7,0,4,Ratnagiri,Tata Power Company Ltd.,416,7.4,3078.4
8,19,3,21,7,0,7,Hyderabad,Orient Green,658,8.4,5527.2
7,21,1,8,7,0,4,Hyderabad,TransRail Lighting,550,8.4,4620
7,21,1,18,1,0,10,Pune,SJVN Ltd.,358,9.1,3257.8
11,22,3,3,1,0,8,Ahmedabad,SJVN Ltd.,563,7.9,4447.7
14,22,0,17,1,0,11,Navi Mumbai,Reliance Energy,561,9.3,5217.3
12,22,2,5,1,0,5,Gurgaon,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,326,8.3,2705.8
12,23,0,10,1,0,3,Gurgaon,Unitech Power Transmission Ltd.,517,8.3,4291.1
21,23,0,9,1,0,2,Kolkata,NLC India,407,8.7,3540.9
21,22,1,13,1,0,11,New Delhi,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),658,8.5,5593
9,23,0,4,1,0,9,Shimla,NLC India,484,7.7,3726.8
20,22,1,10,1,0,12,Navi Mumbai,Ringfeder Power Transmission India Pvt. Ltd.,474,9.3,4408.2
7,18,3,16,1,0,4,New Delhi,NHPC,514,8.5,4369
22,23,3,17,1,0,5,New Delhi,Indowind Energy,677,8.5,5754.5
7,23,1,12,7,0,3,Gurgaon,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",492,8.3,4083.6
20,23,3,14,1,0,12,Ahmedabad,Indowind Energy,747,7.9,5901.3
19,22,0,21,1,0,3,Shimla,L&T Transmission & Distribution,539,7.7,4150.3
6,20,1,9,1,0,8,Ahmedabad,Sunil Hitech Eng,262,7.9,2069.8
15,23,2,13,12,0,9,Dahej,Guj Ind Power,691,7.6,5251.6
22,23,2,13,1,0,9,Navi Mumbai,Tata Power Company Ltd.,465,9.3,4324.5
17,23,0,12,1,0,1,Gurgaon,Neueon Towers / Sujana Towers Ltd.,619,8.3,5137.7
12,22,3,20,12,0,5,Dahej,Sunil Hitech Eng,585,7.6,4446
5,18,2,17,1,0,3,Navi Mumbai,Kalpataru Power,492,9.3,4575.6
19,22,3,3,1,0,2,Pune,L&T Transmission & Distribution,338,9.1,3075.8
10,18,0,14,1,0,8,Hyderabad,NLC India,512,8.4,4300.8
10,17,0,4,1,0,11,Nagpur,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",289,8.9,2572.1
16,23,2,5,1,0,3,Mumbai,NHPC,514,9.2,4728.8
22,22,0,12,1,0,11,Ahmedabad,Indowind Energy,625,7.9,4937.5
22,23,3,18,1,0,8,Ratnagiri,Jaiprakash Power,729,7.4,5394.6
21,22,1,11,1,0,11,Vadodara,NTPC Pvt. Ltd.,568,7.8,4430.4
23,23,1,17,1,0,7,Faridabad,Jaiprakash Power,657,8.1,5321.7
9,18,0,21,1,0,1,Kolkata,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),435,8.7,3784.5
18,23,0,5,1,0,4,Nagpur,Sunil Hitech Eng,287,8.9,2554.3
6,23,3,20,1,0,1,Gurgaon,NHPC,623,8.3,5170.9
5,21,3,18,1,0,3,Vadodara,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",482,7.8,3759.6
10,19,3,18,1,0,5,Faridabad,NHPC,558,8.1,4519.8
22,23,0,17,1,0,11,Nagpur,Kalpataru Power,479,8.9,4263.1
13,22,3,9,1,0,5,Vadodara,Kalpataru Power,608,7.8,4742.4
9,23,1,16,1,0,6,Hyderabad,TransRail Lighting,478,8.4,4015.2
21,23,1,14,1,0,11,Noida,Bonfiglioli Transmission Pvt. Ltd.,550,8.2,4510
8,19,2,11,1,0,9,Nagpur,Kalpataru Power,464,8.9,4129.6
23,23,2,17,1,0,10,Faridabad,NLC India,669,8.1,5418.9
23,23,2,4,1,0,7,Pune,JSW Energy Ltd.,498,9.1,4531.8
5,20,1,11,1,0,4,Chennai,JSW Energy Ltd.,402,8.8,3537.6
8,23,3,12,1,0,9,Dahej,Torrent Power Ltd.,515,7.6,3914
23,22,0,20,12,0,8,Mumbai,Neueon Towers / Sujana Towers Ltd.,806,9.2,7415.2
23,23,3,13,1,0,3,New Delhi,Guj Ind Power,773,8.5,6570.5
11,22,1,20,12,0,9,Nagpur,Bonfiglioli Transmission Pvt. Ltd.,517,8.9,4601.3
8,19,0,11,1,0,1,New Delhi,Orient Green,463,8.5,3935.5
23,22,3,8,1,0,10,Pune,SJVN Ltd.,661,9.1,6015.1
19,23,1,22,1,0,3,Gurgaon,Jyoti Structure,657,8.3,5453.1
6,19,3,21,1,0,12,Gurgaon,GE T&D India Limited,531,8.3,4407.3
16,23,2,19,1,0,6,Hyderabad,Adani Power Ltd.,500,8.4,4200
9,19,2,17,1,0,5,Pune,NHPC,432,9.1,3931.2
7,20,3,13,1,0,11,Faridabad,Jaiprakash Power,374,8.1,3029.4
13,22,2,21,1,0,9,Chennai,NLC India,678,8.8,5966.4
21,22,0,20,1,0,5,Ratnagiri,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,596,7.4,4410.4
23,22,3,10,1,0,12,Navi Mumbai,KEC International,477,9.3,4436.1
21,22,2,16,1,0,10,Ratnagiri,Reliance Power,657,7.4,4861.8
15,23,1,6,1,0,8,Navi Mumbai,L&T Transmission & Distribution,456,9.3,4240.8
6,22,1,8,7,0,1,Kolkata,Reliance Energy,547,8.7,4758.9
15,23,2,19,1,0,9,Mumbai,Unitech Power Transmission Ltd.,713,9.2,6559.6
15,22,2,18,12,0,3,New Delhi,Reliance Energy,702,8.5,5967
5,22,1,20,1,0,12,Hyderabad,Neueon Towers / Sujana Towers Ltd.,443,8.4,3721.2
21,22,0,10,12,0,10,Ratnagiri,Orient Green,698,7.4,5165.2
5,21,0,11,1,0,8,Gurgaon,Optibelt Power Transmission India Private Limited,273,8.3,2265.9
5,18,0,10,1,0,7,Noida,Optibelt Power Transmission India Private Limited,236,8.2,1935.2
11,22,3,5,1,0,4,Pune,Sunil Hitech Eng,510,9.1,4641
16,23,0,19,1,0,9,Shimla,Kalpataru Power,669,7.7,5151.3
21,23,2,10,1,0,2,Hyderabad,Jyoti Structure,619,8.4,5199.6
11,22,0,9,1,0,10,New Delhi,GE T&D India Limited,472,8.5,4012
16,23,1,7,12,0,8,Pune,SJVN Ltd.,594,9.1,5405.4
10,18,1,10,1,0,9,Dahej,Reliance Energy,493,7.6,3746.8
6,22,1,18,1,0,3,Gurgaon,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),528,8.3,4382.4
